work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Industry Sector,Top Skills Required,Certifications Preferred,Educational Requirements,Job Demand Trends,Career Progression Path,Job Posting Sources,Work-Life Balance Score,Job Satisfaction Rating,Job Growth Rate (%),Security Clearance Required,Primary Cybersecurity Domain,Remote Work Availability,Bonus Eligibility
2022,SE,FT,IT Security Manager,190000,USD,190000,US,50,US,L,Education,General Security Knowledge,AWS Security,PhD,Decreasing,Entry Level → Mid Level → Senior Level,Company Website,3.281388968,4.328211115,26.92,Yes,Governance & Compliance,Hybrid,Yes
2022,EN,FT,Security Analyst,65000,USD,65000,US,100,US,L,Technology,"SOC Analysis, Threat Intelligence, SIEM",CISSP,PhD,Decreasing,IT Support → Security Analyst → Security Engineer,Glassdoor,2.798464664,3.532577896,29.91,No,Network Security,Yes,Yes
2022,MI,FT,Security Researcher,160000,USD,160000,US,50,US,S,Retail,General Security Knowledge,OSCP,Master’s,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.465076535,2.827839033,14.21,No,Application Security,Hybrid,No
2022,MI,FT,Cyber Security Analyst,90000,USD,90000,US,100,US,S,Finance,"Firewall Management, Network Security, Cryptography",OSCP,PhD,Decreasing,Network Engineer → Cyber Security Analyst → Security Consultant,Company Website,4.782813375,3.823153755,16.22,No,Network Security,Yes,Yes
2022,SE,FT,Detection Engineer,360000,USD,360000,US,100,US,L,Technology,General Security Knowledge,CEH,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,Glassdoor,4.215451298,4.20656893,23.05,Yes,Governance & Compliance,Yes,Yes
2022,SE,FT,Detection Engineer,200000,USD,200000,US,100,US,L,Education,General Security Knowledge,CISM,PhD,Increasing,Entry Level → Mid Level → Senior Level,Glassdoor,3.683458392,4.940176643,27.15,No,Network Security,Yes,Yes
2021,EN,FT,SOC Analyst,32000,EUR,37825,PT,100,PT,L,Healthcare,General Security Knowledge,CEH,Bachelor’s,Increasing,Entry Level → Mid Level → Senior Level,Company Website,3.157054015,3.732503752,19.83,Yes,Network Security,Yes,Yes
2022,MI,FT,Cloud Security Engineer,120000,USD,120000,US,100,US,L,Consulting,General Security Knowledge,CEH,Bachelor’s,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.135504665,2.938473102,14.79,Yes,Cloud Security,Yes,Yes
2022,EN,FT,Cyber Security Analyst,34000,USD,34000,US,100,US,L,Education,"Firewall Management, Network Security, Cryptography",CISSP,PhD,Increasing,Network Engineer → Cyber Security Analyst → Security Consultant,ZipRecruiter,3.069245572,3.76730691,15.32,No,Network Security,Yes,Yes
2022,EN,FT,Cloud Security Architect,67000,GBP,84922,NG,100,GB,M,Finance,General Security Knowledge,CEH,PhD,Decreasing,Entry Level → Mid Level → Senior Level,Indeed,3.901387178,4.573369121,22.39,Yes,Cloud Security,Yes,Yes
2022,SE,FT,Offensive Security Engineer,40000,GBP,50699,IE,100,GB,S,Technology,General Security Knowledge,AWS Security,Certification Only,Stable,Entry Level → Mid Level → Senior Level,ZipRecruiter,3.904825728,3.57474209,5.08,No,Cloud Security,Yes,No
2022,MI,FT,Penetration Tester,165000,USD,165000,US,100,US,M,Technology,General Security Knowledge,CISM,Certification Only,Stable,Entry Level → Mid Level → Senior Level,Company Website,3.67410549,2.641623986,20.49,Yes,Application Security,Yes,Yes
2022,SE,FT,Cyber Security Engineer,173000,USD,173000,US,50,US,L,Government,General Security Knowledge,AWS Security,Bachelor’s,Stable,Entry Level → Mid Level → Senior Level,Indeed,3.876735485,4.407312179,13.89,No,Cloud Security,Hybrid,Yes
2021,MI,FT,Cyber Security Engineer,109000,USD,109000,US,0,US,L,Healthcare,General Security Knowledge,CEH,Bachelor’s,Increasing,Entry Level → Mid Level → Senior Level,Glassdoor,4.653995897,2.633496168,24.85,Top Secret,Cloud Security,No,No
2022,MI,FT,Threat Intelligence Analyst,126000,USD,126000,US,0,US,M,Technology,General Security Knowledge,CISSP,Certification Only,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.444499743,3.308543106,7.32,Yes,Cloud Security,No,Yes
2022,MI,FT,Information Security Analyst,230000,USD,230000,US,50,US,L,Healthcare,General Security Knowledge,CEH,Certification Only,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,4.508827521,2.70964652,19.71,No,Network Security,Hybrid,No
2022,SE,FT,Information Security Specialist,112000,USD,112000,US,100,US,M,Finance,General Security Knowledge,OSCP,PhD,Stable,Entry Level → Mid Level → Senior Level,Indeed,4.172725241,3.173266432,17.02,No,Governance & Compliance,Yes,Yes
2022,SE,FT,Cyber Security Analyst,130000,USD,130000,US,50,US,L,Government,"Firewall Management, Network Security, Cryptography",AWS Security,Certification Only,Increasing,Network Engineer → Cyber Security Analyst → Security Consultant,Company Website,4.539338606,2.748169601,21.06,Yes,Network Security,Hybrid,No
2022,SE,FT,Enterprise Security Engineer,130000,USD,130000,US,100,US,L,Government,General Security Knowledge,OSCP,Bachelor’s,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.205231197,3.171587914,6.62,No,Cloud Security,Yes,Yes
2022,EN,FT,Cyber Security Analyst,58000,USD,58000,US,100,US,S,Finance,"Firewall Management, Network Security, Cryptography",OSCP,Certification Only,Increasing,Network Engineer → Cyber Security Analyst → Security Consultant,LinkedIn,4.235703305,3.312460912,19.5,Yes,Network Security,Yes,No
2021,MI,FT,Vulnerability Management Engineer,69000,USD,69000,US,100,US,L,Consulting,General Security Knowledge,Security+,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,Company Website,3.049534577,2.9348806,19.04,Yes,Cloud Security,Yes,No
2022,MI,FT,Cyber Security Specialist,145000,USD,145000,US,50,US,L,Technology,General Security Knowledge,AWS Security,Certification Only,Decreasing,Entry Level → Mid Level → Senior Level,ZipRecruiter,3.771838588,4.039041016,19.02,Yes,Governance & Compliance,Hybrid,Yes
2022,MI,FT,Information Security Officer,61000,USD,61000,US,0,US,M,Consulting,General Security Knowledge,CISSP,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,Company Website,4.721408359,3.852006346,20.09,No,Identity Management,No,Yes
2021,EN,FT,Information Security Analyst,70000,USD,70000,US,100,US,L,Healthcare,General Security Knowledge,CISSP,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,Glassdoor,4.001483018,4.164415239,21.91,No,Network Security,Yes,Yes
2021,SE,FT,Information Security Architect,126000,USD,126000,US,50,US,L,Healthcare,General Security Knowledge,CISSP,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.073688586,2.526823733,25.12,Yes,Cloud Security,Hybrid,Yes
2022,SE,FT,Information Security Manager,67000,EUR,71692,DE,100,DE,L,Finance,General Security Knowledge,Security+,Certification Only,Decreasing,Entry Level → Mid Level → Senior Level,ZipRecruiter,2.527911696,4.589308051,11.75,No,Governance & Compliance,Yes,Yes
2021,EX,FT,Head of Security,145000,USD,145000,US,100,US,L,Education,General Security Knowledge,AWS Security,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,Glassdoor,2.852387986,4.88498793,25.63,No,Identity Management,Yes,Yes
2022,EN,FT,SOC Analyst,75000,USD,75000,US,100,US,L,Healthcare,General Security Knowledge,Security+,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,Indeed,2.582223444,2.971587008,17.46,Yes,Network Security,Yes,Yes
2022,MI,FT,Cyber Security Analyst,74900,USD,74900,US,0,US,L,Technology,"Firewall Management, Network Security, Cryptography",CISSP,Master’s,Decreasing,Network Engineer → Cyber Security Analyst → Security Consultant,Glassdoor,4.245105175,2.656940376,6.93,No,Network Security,No,Yes
2021,MI,FT,Penetration Tester,55000,EUR,65013,DE,100,DE,M,Finance,General Security Knowledge,AWS Security,PhD,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.165090596,4.143050358,6.46,Top Secret,Application Security,Yes,Yes
2021,SE,FT,Cyber Security Analyst,87000,USD,87000,AE,50,US,L,Retail,"Firewall Management, Network Security, Cryptography",CEH,Master’s,Stable,Network Engineer → Cyber Security Analyst → Security Consultant,LinkedIn,4.497378733,2.870219572,13.36,No,Network Security,Hybrid,Yes
2021,EN,FT,Cyber Security Engineer,65000,USD,65000,US,100,US,L,Government,General Security Knowledge,CISSP,Master’s,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,3.260635967,3.443636588,24.62,Top Secret,Cloud Security,Yes,Yes
2021,MI,FT,Security Researcher,45000,EUR,53192,PT,100,US,L,Retail,General Security Knowledge,CEH,PhD,Decreasing,Entry Level → Mid Level → Senior Level,ZipRecruiter,4.222058479,3.342027039,22.69,Yes,Cloud Security,Yes,Yes
2022,SE,FT,Information Security Manager,143000,USD,143000,US,50,US,L,Retail,General Security Knowledge,CISM,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,Company Website,3.734967,3.38924875,24.72,Yes,Governance & Compliance,Hybrid,Yes
2022,SE,FT,Vulnerability Analyst,165000,USD,165000,US,100,US,L,Consulting,General Security Knowledge,CISSP,Bachelor’s,Stable,Entry Level → Mid Level → Senior Level,Company Website,4.280739981,4.088181878,17.93,Yes,Application Security,Yes,Yes
2022,MI,FT,Ethical Hacker,700000,NOK,74995,NO,50,NO,L,Government,General Security Knowledge,CISSP,PhD,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,4.21964634,2.724025582,16.0,No,Cloud Security,Hybrid,Yes
2022,SE,FT,Information Security Manager,130000,EUR,139104,DE,100,DE,L,Technology,General Security Knowledge,CEH,Bachelor’s,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,3.924619071,4.495832694,8.69,Secret,Governance & Compliance,Yes,Yes
2021,MI,FT,Security Specialist,130000,USD,130000,US,100,US,L,Healthcare,General Security Knowledge,Security+,PhD,Decreasing,Entry Level → Mid Level → Senior Level,Company Website,2.503100824,2.839995801,13.2,No,Network Security,Yes,Yes
2021,SE,FT,Cyber Threat Intelligence Analyst,125000,USD,125000,US,100,US,L,Retail,General Security Knowledge,AWS Security,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,Glassdoor,4.648947431,4.0482422,15.85,Yes,Application Security,Yes,No
2022,SE,FT,Incident Response Lead,112000,USD,112000,US,50,US,L,Finance,General Security Knowledge,CISM,PhD,Decreasing,Entry Level → Mid Level → Senior Level,ZipRecruiter,2.817031814,3.782782662,7.22,No,Network Security,Hybrid,Yes
2022,SE,FT,Security Engineer,119500,USD,119500,US,100,US,L,Healthcare,General Security Knowledge,OSCP,PhD,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,3.7938461,3.753438039,10.52,No,Cloud Security,Yes,Yes
2021,EX,FT,Chief Information Security Officer,220500,USD,220500,US,100,US,L,Government,General Security Knowledge,CISM,PhD,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.660397776,4.78521305,19.96,Yes,Network Security,Yes,No
2022,EN,FT,Security Analyst,70000,USD,70000,US,100,US,L,Technology,"SOC Analysis, Threat Intelligence, SIEM",Security+,Master’s,Stable,IT Support → Security Analyst → Security Engineer,ZipRecruiter,3.675890174,3.22474188,23.39,Yes,Network Security,Yes,No
2022,SE,FT,IT Security Manager,172000,USD,172000,US,100,US,L,Government,General Security Knowledge,Security+,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,4.045006857,4.196362383,29.96,Yes,Governance & Compliance,Yes,No
2022,SE,FT,Penetration Tester,118000,USD,118000,US,100,US,S,Retail,General Security Knowledge,OSCP,Master’s,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,2.893622787,2.784651082,28.33,No,Application Security,Yes,Yes
2021,SE,FT,Cyber Security Engineer,130000,EUR,153667,NL,100,US,L,Healthcare,General Security Knowledge,OSCP,Bachelor’s,Decreasing,Entry Level → Mid Level → Senior Level,Glassdoor,4.786205743,2.821625558,21.06,Top Secret,Cloud Security,Yes,Yes
2022,EX,FT,Chief Information Security Officer,300000,BRL,58537,BR,100,BR,L,Retail,General Security Knowledge,OSCP,Master’s,Stable,Entry Level → Mid Level → Senior Level,LinkedIn,2.828121485,4.685501543,15.53,Yes,Risk Management,Yes,No
2021,EN,FT,Cyber Security Analyst,50000,BRL,9268,BR,100,BR,L,Education,"Firewall Management, Network Security, Cryptography",OSCP,Certification Only,Stable,Network Engineer → Cyber Security Analyst → Security Consultant,LinkedIn,3.990021204,4.340972901,20.9,Yes,Network Security,Yes,Yes
2021,MI,FT,Cyber Security Analyst,73300,USD,73300,US,0,US,L,Retail,"Firewall Management, Network Security, Cryptography",CISSP,PhD,Stable,Network Engineer → Cyber Security Analyst → Security Consultant,LinkedIn,3.485196522,2.578179797,24.64,No,Network Security,No,Yes
2022,MI,FT,Penetration Tester,143000,USD,143000,US,100,US,L,Education,General Security Knowledge,AWS Security,Bachelor’s,Stable,Entry Level → Mid Level → Senior Level,Indeed,4.182778047,2.56554909,7.96,No,Application Security,Yes,No
2022,EX,FT,Threat Intelligence Response Analyst,300000,USD,300000,GB,100,RU,L,Finance,General Security Knowledge,CISM,Bachelor’s,Stable,Entry Level → Mid Level → Senior Level,Company Website,2.622790148,4.771070766,15.25,No,Governance & Compliance,Yes,No
2021,SE,FT,Penetration Tester,105000,USD,105000,US,100,US,S,Education,General Security Knowledge,CEH,Bachelor’s,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,3.301549092,4.350246626,26.0,Yes,Application Security,Yes,No
2022,SE,FT,Lead Security Engineer,200000,GBP,253498,GB,0,GB,L,Retail,General Security Knowledge,AWS Security,PhD,Stable,Entry Level → Mid Level → Senior Level,LinkedIn,3.232011308,3.625652303,14.6,Yes,Cloud Security,No,No
2022,MI,FT,Penetration Tester,42000,USD,42000,CZ,50,CZ,L,Healthcare,General Security Knowledge,Security+,Bachelor’s,Increasing,Entry Level → Mid Level → Senior Level,ZipRecruiter,4.603037539,2.891347034,19.3,Yes,Application Security,Hybrid,No
2022,SE,FT,Incident Response Lead,500000000,IDR,34303,ID,100,ID,L,Healthcare,General Security Knowledge,AWS Security,Bachelor’s,Decreasing,Entry Level → Mid Level → Senior Level,Glassdoor,3.940696012,3.220512393,19.69,Yes,Identity Management,Yes,Yes
2022,EN,FT,Information Security Engineer,41000,EUR,43871,FR,0,FR,L,Government,General Security Knowledge,CEH,PhD,Stable,Entry Level → Mid Level → Senior Level,Glassdoor,3.389509403,3.674021951,9.61,Secret,Cloud Security,No,No
2022,SE,FT,Cyber Security Engineer,105000,USD,105000,US,0,US,S,Consulting,General Security Knowledge,Security+,Certification Only,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,3.091945191,2.816133773,14.06,No,Cloud Security,No,Yes
2022,EX,FT,Head of Security,360000,BRL,70245,BR,100,BR,L,Healthcare,General Security Knowledge,CISSP,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,3.380083728,3.003956009,13.36,No,Cloud Security,Yes,Yes
2022,MI,FT,Security Engineer,130000,USD,130000,US,100,US,L,Consulting,General Security Knowledge,CISSP,Master’s,Stable,Entry Level → Mid Level → Senior Level,Company Website,2.735427229,2.561294236,5.65,Top Secret,Cloud Security,Yes,No
2022,SE,FT,DevOps Security Engineer,180000,BRL,35122,BR,100,BR,L,Healthcare,General Security Knowledge,OSCP,Certification Only,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,3.601803574,3.090646888,5.6,Yes,Cloud Security,Yes,Yes
2021,EN,FT,Penetration Tester,42000,EUR,49646,DE,50,DE,L,Technology,General Security Knowledge,CEH,Bachelor’s,Increasing,Entry Level → Mid Level → Senior Level,Indeed,4.682643198,4.841872798,25.79,No,Application Security,Hybrid,Yes
2021,EN,FT,Cyber Security Analyst,40000,USD,40000,AE,100,AE,L,Retail,"Firewall Management, Network Security, Cryptography",CEH,PhD,Stable,Network Engineer → Cyber Security Analyst → Security Consultant,ZipRecruiter,4.45774942,3.392289262,11.83,No,Network Security,Yes,Yes
2021,SE,FT,Information Security Architect,100000,EUR,118205,IE,100,IE,L,Healthcare,General Security Knowledge,AWS Security,Master’s,Stable,Entry Level → Mid Level → Senior Level,ZipRecruiter,3.3304974,2.804207225,17.95,Yes,Cloud Security,Yes,No
2021,SE,FT,Chief Information Security Officer,100000,GBP,137547,GB,100,GB,L,Healthcare,General Security Knowledge,CEH,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,Indeed,3.792350226,4.073394389,12.47,No,Governance & Compliance,Yes,Yes
2021,SE,FT,Information Security Analyst,200000,CHF,218742,CH,100,CH,L,Education,General Security Knowledge,CISM,Certification Only,Decreasing,Entry Level → Mid Level → Senior Level,Glassdoor,3.503886612,2.670202777,28.52,Yes,Network Security,Yes,No
2022,EN,CT,SOC Analyst,70000,USD,70000,US,100,US,L,Education,General Security Knowledge,Security+,Bachelor’s,Stable,Entry Level → Mid Level → Senior Level,ZipRecruiter,3.77269885,2.523111396,11.48,Yes,Network Security,Yes,Yes
2022,EN,FT,Threat Intelligence Analyst,85000,USD,85000,US,100,US,L,Healthcare,General Security Knowledge,AWS Security,Bachelor’s,Increasing,Entry Level → Mid Level → Senior Level,LinkedIn,2.669807642,4.532061572,15.74,No,Application Security,Yes,No
2022,SE,FT,Cyber Threat Intelligence Analyst,181000,USD,181000,US,100,US,L,Consulting,General Security Knowledge,OSCP,Master’s,Increasing,Entry Level → Mid Level → Senior Level,ZipRecruiter,3.96961784,4.368021384,26.82,No,Application Security,Yes,No
2022,SE,FT,Incident Response Lead,224000,USD,224000,US,100,US,L,Education,General Security Knowledge,CISSP,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,LinkedIn,3.430993833,3.612106237,26.05,No,Network Security,Yes,Yes
2022,SE,FT,Information Security Architect,286000,BRL,55806,BR,100,US,L,Healthcare,General Security Knowledge,AWS Security,Master’s,Decreasing,Entry Level → Mid Level → Senior Level,Glassdoor,2.561737076,3.832000129,9.65,No,Cloud Security,Yes,Yes
2022,SE,FT,Cyber Security Analyst,180000,BRL,35122,BR,100,BR,L,Government,"Firewall Management, Network Security, Cryptography",CEH,PhD,Increasing,Network Engineer → Cyber Security Analyst → Security Consultant,Company Website,3.277102257,4.003423578,25.07,No,Network Security,Yes,Yes
